entry,at,order
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T07:43:57.779Z,172241183777900
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T07:43:54.993Z,172241183499300
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-31T07:43:53.928Z,172241183392800
"Flop:  [K♠, 9♠, Q♥]",2024-07-31T07:43:51.988Z,172241183198800
"""Jay @ NvJVXTKmaY"" calls 1.75",2024-07-31T07:43:51.168Z,172241183116800
"""MIKE @ 6p-FLFyf4K"" calls 1.75",2024-07-31T07:43:49.311Z,172241182931100
"""budizzleeeee @ nYW0w3Siiw"" calls 1.75",2024-07-31T07:43:48.288Z,172241182828800
"""leafs @ W8l7I4tBkx"" raises to 1.75",2024-07-31T07:43:40.669Z,172241182066900
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T07:43:37.718Z,172241181771800
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T07:43:36.640Z,172241181664000
"""Wei @ 9-Okl1QwAD"" folds",2024-07-31T07:43:28.693Z,172241180869300
"""Jay @ NvJVXTKmaY"" posts a big blind of 0.50",2024-07-31T07:43:27.551Z,172241180755110
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-31T07:43:27.551Z,172241180755109
"Player stacks: #1 ""leafs @ W8l7I4tBkx"" (166.08) | #2 ""budizzleeeee @ nYW0w3Siiw"" (109.39) | #4 ""MIKE @ 6p-FLFyf4K"" (61.73) | #6 ""Jay @ NvJVXTKmaY"" (77.42) | #7 ""Wei @ 9-Okl1QwAD"" (54.25) | #8 ""dj @ nZ3ofTG3j9"" (42.01) | #9 ""Andy chen @ 2cBNth9xVi"" (87.25)",2024-07-31T07:43:27.551Z,172241180755101
"-- starting hand #78 (id: 944ofmfnl07h)  (Pot Limit Omaha Hi) (dealer: ""budizzleeeee @ nYW0w3Siiw"") --",2024-07-31T07:43:27.551Z,172241180755100
"-- ending hand #77 --",2024-07-31T07:43:24.545Z,172241180454502
"""Andy chen @ 2cBNth9xVi"" collected 22.50 from pot with Full House (combination: Q♠, Q♣, Q♥, J♦, J♣)",2024-07-31T07:43:24.545Z,172241180454501
"""Andy chen @ 2cBNth9xVi"" shows a 2♠, A♦, Q♠, J♦.",2024-07-31T07:43:24.545Z,172241180454500
"""Wei @ 9-Okl1QwAD"" calls 6.75",2024-07-31T07:43:23.630Z,172241180363000
"""Andy chen @ 2cBNth9xVi"" bets 6.75",2024-07-31T07:43:19.803Z,172241179980300
"""Wei @ 9-Okl1QwAD"" checks",2024-07-31T07:43:16.438Z,172241179643800
"River: 4♥, 2♥, Q♣, J♣ [Q♥]",2024-07-31T07:43:14.600Z,172241179460000
"""Wei @ 9-Okl1QwAD"" calls 2.25",2024-07-31T07:43:13.756Z,172241179375600
"""Andy chen @ 2cBNth9xVi"" bets 2.25",2024-07-31T07:43:11.248Z,172241179124800
"""Wei @ 9-Okl1QwAD"" checks",2024-07-31T07:43:08.451Z,172241178845100
"Turn: 4♥, 2♥, Q♣ [J♣]",2024-07-31T07:43:06.891Z,172241178689100
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-31T07:43:06.013Z,172241178601300
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T07:43:03.428Z,172241178342800
"""Andy chen @ 2cBNth9xVi"" calls 1.00",2024-07-31T07:43:02.502Z,172241178250200
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T07:43:01.007Z,172241178100700
"""Wei @ 9-Okl1QwAD"" bets 1.00",2024-07-31T07:42:59.930Z,172241177993000
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-31T07:42:52.940Z,172241177294000
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:42:50.777Z,172241177077700
"Flop:  [4♥, 2♥, Q♣]",2024-07-31T07:42:45.312Z,172241176531200
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-31T07:42:44.503Z,172241176450300
"""budizzleeeee @ nYW0w3Siiw"" calls 0.50",2024-07-31T07:42:40.993Z,172241176099300
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T07:42:39.266Z,172241175926600
"""Andy chen @ 2cBNth9xVi"" calls 0.50",2024-07-31T07:42:34.259Z,172241175425900
"""dj @ nZ3ofTG3j9"" calls 0.50",2024-07-31T07:42:33.279Z,172241175327900
"""Wei @ 9-Okl1QwAD"" calls 0.50",2024-07-31T07:42:31.371Z,172241175137100
"""Jay @ NvJVXTKmaY"" folds",2024-07-31T07:42:27.492Z,172241174749200
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-31T07:42:23.416Z,172241174341610
"""budizzleeeee @ nYW0w3Siiw"" posts a small blind of 0.25",2024-07-31T07:42:23.416Z,172241174341609
"Player stacks: #1 ""leafs @ W8l7I4tBkx"" (166.08) | #2 ""budizzleeeee @ nYW0w3Siiw"" (109.89) | #4 ""MIKE @ 6p-FLFyf4K"" (62.23) | #6 ""Jay @ NvJVXTKmaY"" (77.42) | #7 ""Wei @ 9-Okl1QwAD"" (64.75) | #8 ""dj @ nZ3ofTG3j9"" (42.51) | #9 ""Andy chen @ 2cBNth9xVi"" (75.25)",2024-07-31T07:42:23.416Z,172241174341601
"-- starting hand #77 (id: j71jokqbbrvc)  (Pot Limit Omaha Hi) (dealer: ""leafs @ W8l7I4tBkx"") --",2024-07-31T07:42:23.416Z,172241174341600
"-- ending hand #76 --",2024-07-31T07:42:20.410Z,172241174041003
"""leafs @ W8l7I4tBkx"" shows a 4♦, K♥, A♥, 2♦.",2024-07-31T07:42:20.410Z,172241174041002
"""Wei @ 9-Okl1QwAD"" collected 17.75 from pot with Full House (combination: 10♦, 10♠, 10♥, Q♥, Q♦)",2024-07-31T07:42:20.410Z,172241174041001
"""Wei @ 9-Okl1QwAD"" shows a Q♥, 9♥, 8♣, Q♦.",2024-07-31T07:42:20.410Z,172241174041000
"""Wei @ 9-Okl1QwAD"" checks",2024-07-31T07:42:19.574Z,172241173957400
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T07:42:18.636Z,172241173863600
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T07:42:17.630Z,172241173763000
"River: 10♦, 6♥, J♥, 10♠ [10♥]",2024-07-31T07:42:15.268Z,172241173526800
"""Wei @ 9-Okl1QwAD"" checks",2024-07-31T07:42:14.441Z,172241173444100
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T07:42:11.996Z,172241173199600
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T07:42:11.046Z,172241173104600
"Turn: 10♦, 6♥, J♥ [10♠]",2024-07-31T07:42:09.130Z,172241172913000
"""Jay @ NvJVXTKmaY"" calls 5.00",2024-07-31T07:42:08.268Z,172241172826800
"""leafs @ W8l7I4tBkx"" calls 5.00",2024-07-31T07:42:06.933Z,172241172693300
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T07:42:05.436Z,172241172543600
"""Wei @ 9-Okl1QwAD"" raises to 5.00",2024-07-31T07:42:03.164Z,172241172316400
"""Jay @ NvJVXTKmaY"" calls 1.25",2024-07-31T07:42:00.016Z,172241172001600
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T07:41:58.923Z,172241171892300
"""leafs @ W8l7I4tBkx"" bets 1.25",2024-07-31T07:41:57.920Z,172241171792000
"Flop:  [10♦, 6♥, J♥]",2024-07-31T07:41:47.515Z,172241170751500
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:41:46.707Z,172241170670700
"""leafs @ W8l7I4tBkx"" calls 0.50",2024-07-31T07:41:45.749Z,172241170574900
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T07:41:44.750Z,172241170475000
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T07:41:43.773Z,172241170377300
"""Wei @ 9-Okl1QwAD"" calls 0.50",2024-07-31T07:41:39.248Z,172241169924800
"""Jay @ NvJVXTKmaY"" calls 0.50",2024-07-31T07:41:38.068Z,172241169806800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-31T07:41:29.571Z,172241168957100
"""dj @ nZ3ofTG3j9"" posts a missed big blind of 0.50",2024-07-31T07:41:27.900Z,172241168790013
"""dj @ nZ3ofTG3j9"" posts a missing small blind of 0.25",2024-07-31T07:41:27.900Z,172241168790012
"""budizzleeeee @ nYW0w3Siiw"" posts a big blind of 0.50",2024-07-31T07:41:27.900Z,172241168790011
"""leafs @ W8l7I4tBkx"" posts a small blind of 0.25",2024-07-31T07:41:27.900Z,172241168790010
"Player stacks: #1 ""leafs @ W8l7I4tBkx"" (171.58) | #2 ""budizzleeeee @ nYW0w3Siiw"" (110.39) | #4 ""MIKE @ 6p-FLFyf4K"" (62.23) | #6 ""Jay @ NvJVXTKmaY"" (82.92) | #7 ""Wei @ 9-Okl1QwAD"" (52.50) | #8 ""dj @ nZ3ofTG3j9"" (43.26) | #9 ""Andy chen @ 2cBNth9xVi"" (75.25)",2024-07-31T07:41:27.900Z,172241168790002
"-- starting hand #76 (id: 8yt3umbxutxd)  (Pot Limit Omaha Hi) (dealer: ""Andy chen @ 2cBNth9xVi"") --",2024-07-31T07:41:27.900Z,172241168790001
"The player ""dj @ nZ3ofTG3j9"" joined the game with a stack of 43.26.",2024-07-31T07:41:27.900Z,172241168790000
"""budizzleeeee @ nYW0w3Siiw"" shows a 10♥, 8♣, 6♥, 6♣.",2024-07-31T07:41:25.148Z,172241168514800
"""Wei @ 9-Okl1QwAD"" shows a 5♦, 8♦, 2♣, 9♠.",2024-07-31T07:41:24.267Z,172241168426700
"""MIKE @ 6p-FLFyf4K"" shows a J♥, 10♣, Q♥, A♣.",2024-07-31T07:41:23.321Z,172241168332100
"-- ending hand #75 --",2024-07-31T07:41:22.886Z,172241168288602
"""budizzleeeee @ nYW0w3Siiw"" collected 18.49 from pot",2024-07-31T07:41:22.886Z,172241168288601
"Uncalled bet of 9.24 returned to ""budizzleeeee @ nYW0w3Siiw""",2024-07-31T07:41:22.886Z,172241168288600
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-31T07:41:21.995Z,172241168199500
"""budizzleeeee @ nYW0w3Siiw"" bets 9.24",2024-07-31T07:41:13.865Z,172241167386500
"River: J♦, 9♣, Q♣, 7♠ [6♠]",2024-07-31T07:41:10.882Z,172241167088200
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-31T07:41:10.034Z,172241167003400
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:41:08.515Z,172241166851500
"Turn: J♦, 9♣, Q♣ [7♠]",2024-07-31T07:41:06.912Z,172241166691200
"""budizzleeeee @ nYW0w3Siiw"" calls 4.62",2024-07-31T07:41:06.096Z,172241166609600
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T07:41:05.077Z,172241166507700
"""Jay @ NvJVXTKmaY"" folds",2024-07-31T07:41:01.067Z,172241166106700
"""MIKE @ 6p-FLFyf4K"" bets 4.62",2024-07-31T07:41:00.074Z,172241166007400
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:40:57.198Z,172241165719800
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T07:40:54.755Z,172241165475500
"The player ""dj @ nZ3ofTG3j9"" sit back with the stack of 43.26.",2024-07-31T07:40:53.308Z,172241165330800
"Flop:  [J♦, 9♣, Q♣]",2024-07-31T07:40:51.235Z,172241165123500
"""budizzleeeee @ nYW0w3Siiw"" calls 2.25",2024-07-31T07:40:50.395Z,172241165039500
"""leafs @ W8l7I4tBkx"" calls 2.25",2024-07-31T07:40:49.129Z,172241164912900
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T07:40:48.188Z,172241164818800
"""Wei @ 9-Okl1QwAD"" folds",2024-07-31T07:40:45.854Z,172241164585400
"""Jay @ NvJVXTKmaY"" calls 2.25",2024-07-31T07:40:44.942Z,172241164494200
"""MIKE @ 6p-FLFyf4K"" raises to 2.25",2024-07-31T07:40:43.848Z,172241164384800
"""budizzleeeee @ nYW0w3Siiw"" calls 0.50",2024-07-31T07:40:41.283Z,172241164128300
"""leafs @ W8l7I4tBkx"" posts a big blind of 0.50",2024-07-31T07:40:38.828Z,172241163882809
"""Andy chen @ 2cBNth9xVi"" posts a small blind of 0.25",2024-07-31T07:40:38.828Z,172241163882808
"Player stacks: #1 ""leafs @ W8l7I4tBkx"" (173.83) | #2 ""budizzleeeee @ nYW0w3Siiw"" (98.77) | #4 ""MIKE @ 6p-FLFyf4K"" (69.10) | #6 ""Jay @ NvJVXTKmaY"" (85.17) | #7 ""Wei @ 9-Okl1QwAD"" (52.50) | #9 ""Andy chen @ 2cBNth9xVi"" (75.50)",2024-07-31T07:40:38.828Z,172241163882801
"-- starting hand #75 (id: 8sdhdbooqpi2)  (Pot Limit Omaha Hi) (dealer: ""Wei @ 9-Okl1QwAD"") --",2024-07-31T07:40:38.828Z,172241163882800
"""Jay @ NvJVXTKmaY"" shows a 4♠, 3♦, J♥, 2♦.",2024-07-31T07:40:37.636Z,172241163763600
"""Wei @ 9-Okl1QwAD"" shows a 9♣, 5♣, 5♦, 6♣.",2024-07-31T07:40:34.722Z,172241163472200
"-- ending hand #74 --",2024-07-31T07:40:34.422Z,172241163442202
"""budizzleeeee @ nYW0w3Siiw"" collected 26.21 from pot with Two Pair (combination: K♦, K♠, 8♠, 8♥, 5♥)",2024-07-31T07:40:34.422Z,172241163442201
"""budizzleeeee @ nYW0w3Siiw"" shows a K♦, 6♦, 10♦, 8♠.",2024-07-31T07:40:34.422Z,172241163442200
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T07:40:33.619Z,172241163361900
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:40:32.245Z,172241163224500
"River: 8♥, 4♣, K♠, 3♣ [5♥]",2024-07-31T07:40:30.662Z,172241163066200
"""budizzleeeee @ nYW0w3Siiw"" calls 7.86",2024-07-31T07:40:29.850Z,172241162985000
"""Jay @ NvJVXTKmaY"" bets 7.86",2024-07-31T07:40:27.839Z,172241162783900
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:40:23.424Z,172241162342400
"Turn: 8♥, 4♣, K♠ [3♣]",2024-07-31T07:40:20.940Z,172241162094000
"""budizzleeeee @ nYW0w3Siiw"" calls 2.62",2024-07-31T07:40:20.121Z,172241162012100
"""Jay @ NvJVXTKmaY"" bets 2.62",2024-07-31T07:40:19.001Z,172241161900100
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:40:16.748Z,172241161674800
"Flop:  [8♥, 4♣, K♠]",2024-07-31T07:40:14.795Z,172241161479500
"""budizzleeeee @ nYW0w3Siiw"" calls 2.25",2024-07-31T07:40:13.964Z,172241161396400
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T07:40:11.644Z,172241161164400
"""Wei @ 9-Okl1QwAD"" folds",2024-07-31T07:40:10.640Z,172241161064000
"""Jay @ NvJVXTKmaY"" raises to 2.25",2024-07-31T07:40:09.365Z,172241160936500
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-31T07:40:05.820Z,172241160582000
"""budizzleeeee @ nYW0w3Siiw"" calls 0.50",2024-07-31T07:40:04.902Z,172241160490200
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T07:39:48.256Z,172241158825600
"""Andy chen @ 2cBNth9xVi"" posts a big blind of 0.50",2024-07-31T07:39:45.903Z,172241158590309
"""Wei @ 9-Okl1QwAD"" posts a small blind of 0.25",2024-07-31T07:39:45.903Z,172241158590308
"Player stacks: #1 ""leafs @ W8l7I4tBkx"" (173.83) | #2 ""budizzleeeee @ nYW0w3Siiw"" (85.29) | #4 ""MIKE @ 6p-FLFyf4K"" (69.10) | #6 ""Jay @ NvJVXTKmaY"" (97.90) | #7 ""Wei @ 9-Okl1QwAD"" (52.75) | #9 ""Andy chen @ 2cBNth9xVi"" (76.00)",2024-07-31T07:39:45.903Z,172241158590301
"-- starting hand #74 (id: wzqimqscqld1)  (Pot Limit Omaha Hi) (dealer: ""Jay @ NvJVXTKmaY"") --",2024-07-31T07:39:45.903Z,172241158590300
"""Jay @ NvJVXTKmaY"" shows a 4♥, 7♥, 9♦, J♠.",2024-07-31T07:39:42.511Z,172241158251100
"-- ending hand #73 --",2024-07-31T07:39:39.289Z,172241157928902
"""Wei @ 9-Okl1QwAD"" collected 5.00 from pot",2024-07-31T07:39:39.289Z,172241157928901
"Uncalled bet of 5.00 returned to ""Wei @ 9-Okl1QwAD""",2024-07-31T07:39:39.289Z,172241157928900
"""Jay @ NvJVXTKmaY"" folds",2024-07-31T07:39:38.468Z,172241157846800
"""Wei @ 9-Okl1QwAD"" bets 5.00",2024-07-31T07:39:37.396Z,172241157739600
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T07:39:34.677Z,172241157467700
"Turn: K♣, Q♣, J♥ [6♥]",2024-07-31T07:39:33.483Z,172241157348300
"""Wei @ 9-Okl1QwAD"" calls 1.00",2024-07-31T07:39:32.632Z,172241157263200
"""Jay @ NvJVXTKmaY"" bets 1.00",2024-07-31T07:39:30.895Z,172241157089500
"Flop:  [K♣, Q♣, J♥]",2024-07-31T07:39:27.420Z,172241156742000
"""Wei @ 9-Okl1QwAD"" calls 1.50",2024-07-31T07:39:26.540Z,172241156654000
"""Jay @ NvJVXTKmaY"" raises to 1.50",2024-07-31T07:39:24.798Z,172241156479800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-31T07:39:20.314Z,172241156031400
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T07:39:19.327Z,172241155932700
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T07:39:18.376Z,172241155837600
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T07:39:17.341Z,172241155734100
"""Wei @ 9-Okl1QwAD"" posts a big blind of 0.50",2024-07-31T07:39:13.810Z,172241155381009
"""Jay @ NvJVXTKmaY"" posts a small blind of 0.25",2024-07-31T07:39:13.810Z,172241155381008
"Player stacks: #1 ""leafs @ W8l7I4tBkx"" (173.83) | #2 ""budizzleeeee @ nYW0w3Siiw"" (85.29) | #4 ""MIKE @ 6p-FLFyf4K"" (69.10) | #6 ""Jay @ NvJVXTKmaY"" (100.40) | #7 ""Wei @ 9-Okl1QwAD"" (50.25) | #9 ""Andy chen @ 2cBNth9xVi"" (76.00)",2024-07-31T07:39:13.810Z,172241155381001
"-- starting hand #73 (id: sssjut4soffu)  (Pot Limit Omaha Hi) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-31T07:39:13.810Z,172241155381000
"""Jay @ NvJVXTKmaY"" shows a 2♥, 3♥, 4♦, 7♠.",2024-07-31T07:39:10.804Z,172241155080400
"""Wei @ 9-Okl1QwAD"" shows a 4♣, 5♠, A♥, 8♣.",2024-07-31T07:39:09.953Z,172241154995300
"-- ending hand #72 --",2024-07-31T07:39:09.406Z,172241154940602
"""MIKE @ 6p-FLFyf4K"" collected 39.33 from pot with Flush (combination: A♣, Q♣, 6♣, 5♣, 3♣)",2024-07-31T07:39:09.406Z,172241154940601
"""MIKE @ 6p-FLFyf4K"" shows a Q♣, 6♦, 6♠, A♣.",2024-07-31T07:39:09.406Z,172241154940600
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T07:39:08.512Z,172241154851200
"""Jay @ NvJVXTKmaY"" calls 13.11",2024-07-31T07:39:07.520Z,172241154752000
"""MIKE @ 6p-FLFyf4K"" bets 13.11",2024-07-31T07:39:06.216Z,172241154621600
"River: J♥, 3♣, 5♣, 6♣ [A♠]",2024-07-31T07:39:03.999Z,172241154399900
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:39:03.079Z,172241154307900
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T07:39:01.214Z,172241154121400
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-31T07:39:00.150Z,172241154015000
"Turn: J♥, 3♣, 5♣ [6♣]",2024-07-31T07:38:58.792Z,172241153879200
"""Jay @ NvJVXTKmaY"" calls 2.62",2024-07-31T07:38:57.981Z,172241153798100
"""MIKE @ 6p-FLFyf4K"" calls 2.62",2024-07-31T07:38:56.858Z,172241153685800
"""budizzleeeee @ nYW0w3Siiw"" bets 2.62",2024-07-31T07:38:55.351Z,172241153535100
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T07:38:52.813Z,172241153281300
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-31T07:38:51.783Z,172241153178300
"Flop:  [J♥, 3♣, 5♣]",2024-07-31T07:38:50.379Z,172241153037900
"""Jay @ NvJVXTKmaY"" calls 1.75",2024-07-31T07:38:49.573Z,172241152957300
"""MIKE @ 6p-FLFyf4K"" calls 1.75",2024-07-31T07:38:42.785Z,172241152278500
"""budizzleeeee @ nYW0w3Siiw"" raises to 1.75",2024-07-31T07:38:41.505Z,172241152150500
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T07:38:35.865Z,172241151586500
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T07:38:33.534Z,172241151353400
"""Wei @ 9-Okl1QwAD"" folds",2024-07-31T07:38:32.453Z,172241151245300
"""Jay @ NvJVXTKmaY"" posts a big blind of 0.50",2024-07-31T07:38:29.553Z,172241150955309
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-31T07:38:29.553Z,172241150955308
"Player stacks: #1 ""leafs @ W8l7I4tBkx"" (173.83) | #2 ""budizzleeeee @ nYW0w3Siiw"" (89.66) | #4 ""MIKE @ 6p-FLFyf4K"" (47.25) | #6 ""Jay @ NvJVXTKmaY"" (117.88) | #7 ""Wei @ 9-Okl1QwAD"" (50.25) | #9 ""Andy chen @ 2cBNth9xVi"" (76.00)",2024-07-31T07:38:29.553Z,172241150955301
"-- starting hand #72 (id: uvv84maketrf)  (Pot Limit Omaha Hi) (dealer: ""budizzleeeee @ nYW0w3Siiw"") --",2024-07-31T07:38:29.553Z,172241150955300
"""Wei @ 9-Okl1QwAD"" shows a 7♣, 8♣, 3♥, 10♦.",2024-07-31T07:38:26.322Z,172241150632200
"-- ending hand #71 --",2024-07-31T07:38:25.845Z,172241150584502
"""leafs @ W8l7I4tBkx"" collected 74.75 from pot with Four of a Kind (combination: K♦, K♠, K♥, K♣, 10♣)",2024-07-31T07:38:25.845Z,172241150584501
"""leafs @ W8l7I4tBkx"" shows a K♦, K♠, 4♣, 4♥.",2024-07-31T07:38:25.845Z,172241150584500
"""Wei @ 9-Okl1QwAD"" calls 22.50",2024-07-31T07:38:25.005Z,172241150500500
"""leafs @ W8l7I4tBkx"" bets 22.50",2024-07-31T07:38:05.672Z,172241148567200
"""Wei @ 9-Okl1QwAD"" checks",2024-07-31T07:37:52.830Z,172241147283000
"River: 3♦, K♥, K♣, 10♣ [3♣]",2024-07-31T07:37:50.374Z,172241147037400
"""Jay @ NvJVXTKmaY"" folds",2024-07-31T07:37:49.530Z,172241146953000
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-31T07:37:48.570Z,172241146857000
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T07:37:45.619Z,172241146561900
"""leafs @ W8l7I4tBkx"" calls 8.00",2024-07-31T07:37:44.561Z,172241146456100
"""Wei @ 9-Okl1QwAD"" bets 8.00",2024-07-31T07:37:41.262Z,172241146126200
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T07:37:38.102Z,172241145810200
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-31T07:37:17.173Z,172241143717300
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:37:16.157Z,172241143615700
"Turn: 3♦, K♥, K♣ [10♣]",2024-07-31T07:37:14.874Z,172241143487400
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T07:37:14.027Z,172241143402700
"""Wei @ 9-Okl1QwAD"" checks",2024-07-31T07:37:10.751Z,172241143075100
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T07:37:07.947Z,172241142794700
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-31T07:37:06.913Z,172241142691300
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T07:37:04.692Z,172241142469200
"Flop:  [3♦, K♥, K♣]",2024-07-31T07:37:03.039Z,172241142303900
"""Wei @ 9-Okl1QwAD"" calls 2.75",2024-07-31T07:37:02.165Z,172241142216500
"""Jay @ NvJVXTKmaY"" calls 2.75",2024-07-31T07:37:00.576Z,172241142057600
"""MIKE @ 6p-FLFyf4K"" calls 2.75",2024-07-31T07:36:59.551Z,172241141955100
"""budizzleeeee @ nYW0w3Siiw"" calls 2.75",2024-07-31T07:36:57.468Z,172241141746800
"""leafs @ W8l7I4tBkx"" raises to 2.75",2024-07-31T07:36:56.084Z,172241141608400
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T07:36:50.690Z,172241141069000
"""Wei @ 9-Okl1QwAD"" calls 0.50",2024-07-31T07:36:49.654Z,172241140965400
"""Jay @ NvJVXTKmaY"" calls 0.50",2024-07-31T07:36:47.314Z,172241140731400
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-31T07:36:43.736Z,172241140373610
"""budizzleeeee @ nYW0w3Siiw"" posts a small blind of 0.25",2024-07-31T07:36:43.736Z,172241140373609
"Player stacks: #1 ""leafs @ W8l7I4tBkx"" (132.33) | #2 ""budizzleeeee @ nYW0w3Siiw"" (92.41) | #4 ""MIKE @ 6p-FLFyf4K"" (50.00) | #6 ""Jay @ NvJVXTKmaY"" (120.63) | #7 ""Wei @ 9-Okl1QwAD"" (83.50) | #9 ""Andy chen @ 2cBNth9xVi"" (76.00)",2024-07-31T07:36:43.736Z,172241140373602
"-- starting hand #71 (id: 7hm4psgzd41p)  (Pot Limit Omaha Hi) (dealer: ""leafs @ W8l7I4tBkx"") --",2024-07-31T07:36:43.736Z,172241140373601
"The admin updated the player ""MIKE @ 6p-FLFyf4K"" stack from 0.00 to 50.00.",2024-07-31T07:36:43.736Z,172241140373600
"""Andy chen @ 2cBNth9xVi"" shows a J♠, 8♦, 2♠, 10♦.",2024-07-31T07:36:41.948Z,172241140194800
"-- ending hand #70 --",2024-07-31T07:36:38.031Z,172241139803102
"""Jay @ NvJVXTKmaY"" collected 15.12 from pot with Three of a Kind on the second run  (combination: 6♣, 6♥, 6♦, K♠, J♥)",2024-07-31T07:36:38.031Z,172241139803101
"""Jay @ NvJVXTKmaY"" collected 15.13 from pot with Full House (combination: 6♣, 6♥, 6♦, K♠, K♥)",2024-07-31T07:36:38.031Z,172241139803100
"River (second run): J♥, 6♥, 6♦, 3♥ [5♣]",2024-07-31T07:36:34.013Z,172241139401300
"Turn (second run): J♥, 6♥, 6♦ [3♥]",2024-07-31T07:36:29.997Z,172241138999700
"River: J♥, 6♥, 6♦, 4♦ [K♥]",2024-07-31T07:36:25.980Z,172241138598000
"Turn: J♥, 6♥, 6♦ [4♦]",2024-07-31T07:36:21.957Z,172241138195700
"""Jay @ NvJVXTKmaY"" shows a 6♣, 8♠, K♠, 4♥.",2024-07-31T07:36:17.914Z,172241137791402
"""MIKE @ 6p-FLFyf4K"" shows a J♦, 3♦, Q♥, A♣.",2024-07-31T07:36:17.914Z,172241137791401
"Uncalled bet of 15.12 returned to ""Jay @ NvJVXTKmaY""",2024-07-31T07:36:17.914Z,172241137791400
"All players in hand choose to run it twice.",2024-07-31T07:36:17.072Z,172241137707201
"""MIKE @ 6p-FLFyf4K"" chooses to  run it twice.",2024-07-31T07:36:17.072Z,172241137707200
"""Jay @ NvJVXTKmaY"" chooses to  run it twice.",2024-07-31T07:36:16.769Z,172241137676900
"Remaining players decide whether to run it twice.",2024-07-31T07:36:15.477Z,172241137547701
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T07:36:15.477Z,172241137547700
