entry,at,order
"""kenny @ -Ji9s5wxde"" posts a big blind of 0.50",2024-07-30T06:27:04.773Z,172232082477309
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-30T06:27:04.773Z,172232082477308
"Your hand is 10♣, 2♣",2024-07-30T06:27:04.773Z,172232082477302
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (105.45) | #4 ""kenny @ -Ji9s5wxde"" (87.15) | #6 ""Weilin @ 9-Okl1QwAD"" (107.37) | #7 ""andy chen phd @ g8PRZ_B4kf"" (185.70) | #8 ""nitjon @ NvJVXTKmaY"" (178.68) | #9 ""MIKE @ 6p-FLFyf4K"" (198.72)",2024-07-30T06:27:04.773Z,172232082477301
"-- starting hand #143 (id: qfy5zcu06ezg)  (No Limit Texas Hold'em) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-30T06:27:04.773Z,172232082477300
"Undealt cards:  [10♥, 4♣, A♠, 9♠, K♥]",2024-07-30T06:27:00.792Z,172232082079200
"-- ending hand #142 --",2024-07-30T06:26:58.853Z,172232081885302
"""Weilin @ 9-Okl1QwAD"" collected 1.25 from pot",2024-07-30T06:26:58.853Z,172232081885301
"Uncalled bet of 1.00 returned to ""Weilin @ 9-Okl1QwAD""",2024-07-30T06:26:58.853Z,172232081885300
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:26:58.012Z,172232081801200
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:26:55.771Z,172232081577100
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:26:54.831Z,172232081483100
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:26:53.729Z,172232081372900
"""Weilin @ 9-Okl1QwAD"" raises to 1.50",2024-07-30T06:26:52.695Z,172232081269500
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:26:49.063Z,172232080906300
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-30T06:26:47.583Z,172232080758309
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T06:26:47.583Z,172232080758308
"Your hand is 8♦, Q♥",2024-07-30T06:26:47.583Z,172232080758302
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (105.95) | #4 ""kenny @ -Ji9s5wxde"" (87.15) | #6 ""Weilin @ 9-Okl1QwAD"" (106.62) | #7 ""andy chen phd @ g8PRZ_B4kf"" (185.70) | #8 ""nitjon @ NvJVXTKmaY"" (178.68) | #9 ""MIKE @ 6p-FLFyf4K"" (198.97)",2024-07-30T06:26:47.583Z,172232080758301
"-- starting hand #142 (id: 9swdhtj0jmyh)  (No Limit Texas Hold'em) (dealer: ""nitjon @ NvJVXTKmaY"") --",2024-07-30T06:26:47.583Z,172232080758300
"Undealt cards:  [10♥, 3♠, 9♦, K♣, 4♦]",2024-07-30T06:26:46.357Z,172232080635700
"-- ending hand #141 --",2024-07-30T06:26:41.651Z,172232080165102
"""MIKE @ 6p-FLFyf4K"" collected 0.50 from pot",2024-07-30T06:26:41.651Z,172232080165101
"Uncalled bet of 0.25 returned to ""MIKE @ 6p-FLFyf4K""",2024-07-30T06:26:41.651Z,172232080165100
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:26:40.780Z,172232080078000
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:26:39.670Z,172232079967000
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T06:26:38.664Z,172232079866400
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:26:37.725Z,172232079772500
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:26:36.829Z,172232079682900
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-30T06:26:35.443Z,172232079544309
"""nitjon @ NvJVXTKmaY"" posts a small blind of 0.25",2024-07-30T06:26:35.443Z,172232079544308
"Your hand is 9♥, 3♥",2024-07-30T06:26:35.443Z,172232079544302
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (105.95) | #4 ""kenny @ -Ji9s5wxde"" (87.15) | #6 ""Weilin @ 9-Okl1QwAD"" (106.62) | #7 ""andy chen phd @ g8PRZ_B4kf"" (185.70) | #8 ""nitjon @ NvJVXTKmaY"" (178.93) | #9 ""MIKE @ 6p-FLFyf4K"" (198.72)",2024-07-30T06:26:35.443Z,172232079544301
"-- starting hand #141 (id: cfsvvlik6s8s)  (No Limit Texas Hold'em) (dealer: ""andy chen phd @ g8PRZ_B4kf"") --",2024-07-30T06:26:35.443Z,172232079544300
"Undealt cards:  [7♥, 10♦, J♦, 6♦, 6♥]",2024-07-30T06:26:30.963Z,172232079096300
"-- ending hand #140 --",2024-07-30T06:26:29.480Z,172232078948002
"""andy chen phd @ g8PRZ_B4kf"" collected 5.75 from pot",2024-07-30T06:26:29.480Z,172232078948001
"Uncalled bet of 5.75 returned to ""andy chen phd @ g8PRZ_B4kf""",2024-07-30T06:26:29.480Z,172232078948000
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T06:26:28.676Z,172232078867600
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:26:27.231Z,172232078723100
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:26:24.268Z,172232078426800
"""andy chen phd @ g8PRZ_B4kf"" raises to 7.50",2024-07-30T06:26:22.947Z,172232078294700
"""Weilin @ 9-Okl1QwAD"" calls 1.75",2024-07-30T06:26:18.544Z,172232077854400
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:26:17.328Z,172232077732800
"""chris @ ttP9etrJ8B"" raises to 1.75",2024-07-30T06:26:16.400Z,172232077640000
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:26:12.454Z,172232077245400
"""nitjon @ NvJVXTKmaY"" posts a big blind of 0.50",2024-07-30T06:26:09.555Z,172232076955509
"""andy chen phd @ g8PRZ_B4kf"" posts a small blind of 0.25",2024-07-30T06:26:09.555Z,172232076955508
"Your hand is 4♣, Q♣",2024-07-30T06:26:09.555Z,172232076955502
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (107.70) | #4 ""kenny @ -Ji9s5wxde"" (87.15) | #6 ""Weilin @ 9-Okl1QwAD"" (108.37) | #7 ""andy chen phd @ g8PRZ_B4kf"" (181.70) | #8 ""nitjon @ NvJVXTKmaY"" (179.43) | #9 ""MIKE @ 6p-FLFyf4K"" (198.72)",2024-07-30T06:26:09.555Z,172232076955501
"-- starting hand #140 (id: orhv45xefyne)  (No Limit Texas Hold'em) (dealer: ""Weilin @ 9-Okl1QwAD"") --",2024-07-30T06:26:09.555Z,172232076955500
"""nitjon @ NvJVXTKmaY"" shows a 9♠, 6♠.",2024-07-30T06:26:04.818Z,172232076481800
"""Weilin @ 9-Okl1QwAD"" shows a J♥, 8♥.",2024-07-30T06:26:03.684Z,172232076368400
"Undealt cards:  [2♠, 8♣, 3♥, K♣, 4♣]",2024-07-30T06:26:03.211Z,172232076321100
"-- ending hand #139 --",2024-07-30T06:26:02.225Z,172232076222502
"""nitjon @ NvJVXTKmaY"" collected 10.61 from pot",2024-07-30T06:26:02.225Z,172232076222501
"Uncalled bet of 7.95 returned to ""nitjon @ NvJVXTKmaY""",2024-07-30T06:26:02.225Z,172232076222500
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:26:01.358Z,172232076135800
"""nitjon @ NvJVXTKmaY"" raises to 12.88",2024-07-30T06:25:59.146Z,172232075914600
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:25:56.939Z,172232075693900
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T06:25:56.033Z,172232075603300
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:25:53.506Z,172232075350600
"""chris @ ttP9etrJ8B"" raises to 4.93",2024-07-30T06:25:52.592Z,172232075259200
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:25:49.207Z,172232074920700
"""nitjon @ NvJVXTKmaY"" raises to 1.75",2024-07-30T06:25:48.109Z,172232074810900
"""andy chen phd @ g8PRZ_B4kf"" posts a big blind of 0.50",2024-07-30T06:25:45.578Z,172232074557810
"""Weilin @ 9-Okl1QwAD"" posts a small blind of 0.25",2024-07-30T06:25:45.578Z,172232074557809
"Your hand is Q♠, 10♥",2024-07-30T06:25:45.578Z,172232074557803
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (112.63) | #4 ""kenny @ -Ji9s5wxde"" (87.15) | #6 ""Weilin @ 9-Okl1QwAD"" (108.62) | #7 ""andy chen phd @ g8PRZ_B4kf"" (182.20) | #8 ""nitjon @ NvJVXTKmaY"" (173.75) | #9 ""MIKE @ 6p-FLFyf4K"" (198.72)",2024-07-30T06:25:45.578Z,172232074557802
"-- starting hand #139 (id: zs0pdy1b1bjb)  (No Limit Texas Hold'em) (dealer: ""kenny @ -Ji9s5wxde"") --",2024-07-30T06:25:45.578Z,172232074557801
"The player ""Jon @ SZsX2zyNzf"" quits the game with a stack of 184.05.",2024-07-30T06:25:45.578Z,172232074557800
"-- ending hand #138 --",2024-07-30T06:25:42.639Z,172232074263902
"""andy chen phd @ g8PRZ_B4kf"" collected 19.25 from pot",2024-07-30T06:25:42.639Z,172232074263901
"Uncalled bet of 14.43 returned to ""andy chen phd @ g8PRZ_B4kf""",2024-07-30T06:25:42.639Z,172232074263900
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:25:41.812Z,172232074181200
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:25:40.841Z,172232074084100
"""andy chen phd @ g8PRZ_B4kf"" bets 14.43",2024-07-30T06:25:39.322Z,172232073932200
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:25:34.103Z,172232073410300
"River: 9♠, 10♦, 7♣, A♥ [Q♦]",2024-07-30T06:25:32.804Z,172232073280400
"""nitjon @ NvJVXTKmaY"" calls 4.00",2024-07-30T06:25:31.930Z,172232073193000
"""andy chen phd @ g8PRZ_B4kf"" calls 4.00",2024-07-30T06:25:30.337Z,172232073033700
"""kenny @ -Ji9s5wxde"" bets 4.00",2024-07-30T06:25:27.896Z,172232072789600
"Turn: 9♠, 10♦, 7♣ [A♥]",2024-07-30T06:25:24.107Z,172232072410700
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:25:23.280Z,172232072328000
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:25:21.766Z,172232072176600
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:25:20.420Z,172232072042000
"Flop:  [9♠, 10♦, 7♣]",2024-07-30T06:25:18.592Z,172232071859200
"""andy chen phd @ g8PRZ_B4kf"" calls 2.25",2024-07-30T06:25:17.790Z,172232071779000
"The admin ""MIKE @ 6p-FLFyf4K"" enqueued the removal of the player ""Jon @ SZsX2zyNzf"".",2024-07-30T06:25:16.695Z,172232071669500
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T06:25:14.802Z,172232071480200
"""kenny @ -Ji9s5wxde"" calls 2.25",2024-07-30T06:25:13.887Z,172232071388700
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:25:09.987Z,172232070998700
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:25:09.061Z,172232070906100
"""nitjon @ NvJVXTKmaY"" raises to 2.25",2024-07-30T06:24:59.267Z,172232069926700
"""andy chen phd @ g8PRZ_B4kf"" calls 0.50",2024-07-30T06:24:56.406Z,172232069640600
"""Weilin @ 9-Okl1QwAD"" posts a big blind of 0.50",2024-07-30T06:24:53.774Z,172232069377410
"""kenny @ -Ji9s5wxde"" posts a small blind of 0.25",2024-07-30T06:24:53.774Z,172232069377409
"Your hand is 9♦, A♣",2024-07-30T06:24:53.774Z,172232069377403
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (112.63) | #4 ""kenny @ -Ji9s5wxde"" (93.40) | #6 ""Weilin @ 9-Okl1QwAD"" (109.12) | #7 ""andy chen phd @ g8PRZ_B4kf"" (169.20) | #8 ""nitjon @ NvJVXTKmaY"" (180.00) | #9 ""MIKE @ 6p-FLFyf4K"" (198.72)",2024-07-30T06:24:53.774Z,172232069377402
"-- starting hand #138 (id: tccykgkpmtjl)  (No Limit Texas Hold'em) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-30T06:24:53.774Z,172232069377401
"The player ""nitjon @ NvJVXTKmaY"" joined the game with a stack of 180.00.",2024-07-30T06:24:53.774Z,172232069377400
"The admin approved the player ""nitjon @ NvJVXTKmaY"" participation with a stack of 180.00.",2024-07-30T06:24:52.210Z,172232069221000
"""Weilin @ 9-Okl1QwAD"" shows a A♣, K♦.",2024-07-30T06:24:48.356Z,172232068835600
"-- ending hand #137 --",2024-07-30T06:24:47.158Z,172232068715802
"""kenny @ -Ji9s5wxde"" collected 13.75 from pot",2024-07-30T06:24:47.158Z,172232068715801
"Uncalled bet of 6.87 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:24:47.158Z,172232068715800
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T06:24:46.342Z,172232068634200
"""kenny @ -Ji9s5wxde"" bets 6.87",2024-07-30T06:24:39.717Z,172232067971700
"Turn: 2♥, 5♣, J♣ [8♥]",2024-07-30T06:24:35.156Z,172232067515600
"""Weilin @ 9-Okl1QwAD"" calls 4.50",2024-07-30T06:24:34.331Z,172232067433100
"The player ""nitjon @ NvJVXTKmaY"" requested a seat.",2024-07-30T06:24:32.883Z,172232067288300
"""kenny @ -Ji9s5wxde"" raises to 4.50",2024-07-30T06:24:29.928Z,172232066992800
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:24:24.984Z,172232066498400
"""Weilin @ 9-Okl1QwAD"" bets 1.50",2024-07-30T06:24:24.035Z,172232066403500
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:24:21.494Z,172232066149400
"Flop:  [2♥, 5♣, J♣]",2024-07-30T06:24:19.570Z,172232065957000
"""kenny @ -Ji9s5wxde"" calls 1.50",2024-07-30T06:24:18.694Z,172232065869400
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:24:17.771Z,172232065777100
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:24:16.860Z,172232065686000
"""andy chen phd @ g8PRZ_B4kf"" calls 1.50",2024-07-30T06:24:15.063Z,172232065506300
"""Weilin @ 9-Okl1QwAD"" raises to 1.50",2024-07-30T06:24:13.823Z,172232065382300
"""kenny @ -Ji9s5wxde"" posts a big blind of 0.50",2024-07-30T06:24:11.474Z,172232065147408
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-30T06:24:11.474Z,172232065147407
"Your hand is 2♦, 5♠",2024-07-30T06:24:11.474Z,172232065147402
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (112.88) | #4 ""kenny @ -Ji9s5wxde"" (85.65) | #6 ""Weilin @ 9-Okl1QwAD"" (115.12) | #7 ""andy chen phd @ g8PRZ_B4kf"" (170.70) | #9 ""MIKE @ 6p-FLFyf4K"" (198.72)",2024-07-30T06:24:11.474Z,172232065147401
"-- starting hand #137 (id: psqz1cfd2qfg)  (No Limit Texas Hold'em) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-30T06:24:11.474Z,172232065147400
"Undealt cards: 9♦, Q♠, J♠, 7♥ [2♦]",2024-07-30T06:24:06.711Z,172232064671100
"-- ending hand #136 --",2024-07-30T06:24:05.497Z,172232064549702
"""Weilin @ 9-Okl1QwAD"" collected 19.75 from pot",2024-07-30T06:24:05.497Z,172232064549701
"Uncalled bet of 12.00 returned to ""Weilin @ 9-Okl1QwAD""",2024-07-30T06:24:05.497Z,172232064549700
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:24:04.677Z,172232064467700
"""Weilin @ 9-Okl1QwAD"" bets 12.00",2024-07-30T06:24:03.075Z,172232064307500
"""chris @ ttP9etrJ8B"" checks",2024-07-30T06:23:54.782Z,172232063478200
"Turn: 9♦, Q♠, J♠ [7♥]",2024-07-30T06:23:53.234Z,172232063323400
"""chris @ ttP9etrJ8B"" calls 5.00",2024-07-30T06:23:52.417Z,172232063241700
"""Weilin @ 9-Okl1QwAD"" bets 5.00",2024-07-30T06:23:50.386Z,172232063038600
"""chris @ ttP9etrJ8B"" checks",2024-07-30T06:23:44.229Z,172232062422900
"Flop:  [9♦, Q♠, J♠]",2024-07-30T06:23:38.293Z,172232061829300
"""Weilin @ 9-Okl1QwAD"" calls 4.75",2024-07-30T06:23:37.447Z,172232061744700
"""chris @ ttP9etrJ8B"" raises to 4.75",2024-07-30T06:23:28.347Z,172232060834700
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:23:26.363Z,172232060636300
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:23:25.207Z,172232060520700
"""Weilin @ 9-Okl1QwAD"" raises to 1.50",2024-07-30T06:23:24.286Z,172232060428600
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:23:22.355Z,172232060235500
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-30T06:23:20.911Z,172232060091108
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T06:23:20.911Z,172232060091107
"Your hand is 9♥, A♥",2024-07-30T06:23:20.911Z,172232060091102
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (122.63) | #4 ""kenny @ -Ji9s5wxde"" (85.65) | #6 ""Weilin @ 9-Okl1QwAD"" (105.12) | #7 ""andy chen phd @ g8PRZ_B4kf"" (170.70) | #9 ""MIKE @ 6p-FLFyf4K"" (198.97)",2024-07-30T06:23:20.911Z,172232060091101
"-- starting hand #136 (id: tgyint9p359a)  (No Limit Texas Hold'em) (dealer: ""andy chen phd @ g8PRZ_B4kf"") --",2024-07-30T06:23:20.911Z,172232060091100
"Undealt cards: 4♦, K♣, A♣ [3♠, 4♣]",2024-07-30T06:23:16.294Z,172232059629400
"-- ending hand #135 --",2024-07-30T06:23:14.987Z,172232059498702
"""kenny @ -Ji9s5wxde"" collected 3.25 from pot",2024-07-30T06:23:14.987Z,172232059498701
"Uncalled bet of 0.75 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:23:14.987Z,172232059498700
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:23:14.173Z,172232059417300
"""kenny @ -Ji9s5wxde"" bets 0.75",2024-07-30T06:23:12.231Z,172232059223100
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T06:23:10.165Z,172232059016500
"Flop:  [4♦, K♣, A♣]",2024-07-30T06:23:08.781Z,172232058878100
"""MIKE @ 6p-FLFyf4K"" calls 1.50",2024-07-30T06:23:07.966Z,172232058796600
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:23:01.467Z,172232058146700
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T06:23:00.553Z,172232058055300
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T06:22:59.615Z,172232057961500
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:22:57.612Z,172232057761200
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-30T06:22:56.248Z,172232057624808
"""andy chen phd @ g8PRZ_B4kf"" posts a small blind of 0.25",2024-07-30T06:22:56.248Z,172232057624807
"Your hand is 7♠, 8♦",2024-07-30T06:22:56.248Z,172232057624802
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (122.63) | #4 ""kenny @ -Ji9s5wxde"" (83.90) | #6 ""Weilin @ 9-Okl1QwAD"" (105.12) | #7 ""andy chen phd @ g8PRZ_B4kf"" (170.95) | #9 ""MIKE @ 6p-FLFyf4K"" (200.47)",2024-07-30T06:22:56.248Z,172232057624801
"-- starting hand #135 (id: uqa1r7t2jqlv)  (No Limit Texas Hold'em) (dealer: ""Weilin @ 9-Okl1QwAD"") --",2024-07-30T06:22:56.248Z,172232057624800
"Undealt cards: 8♥, 9♠, 2♦, 8♠ [J♠]",2024-07-30T06:22:51.801Z,172232057180100
"-- ending hand #134 --",2024-07-30T06:22:50.339Z,172232057033902
"""Weilin @ 9-Okl1QwAD"" collected 3.50 from pot",2024-07-30T06:22:50.339Z,172232057033901
"Uncalled bet of 1.25 returned to ""Weilin @ 9-Okl1QwAD""",2024-07-30T06:22:50.339Z,172232057033900
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:22:49.512Z,172232056951200
"""Weilin @ 9-Okl1QwAD"" bets 1.25",2024-07-30T06:22:48.539Z,172232056853900
"Turn: 8♥, 9♠, 2♦ [8♠]",2024-07-30T06:22:45.423Z,172232056542300
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:22:44.612Z,172232056461200
"""Weilin @ 9-Okl1QwAD"" checks",2024-07-30T06:22:42.933Z,172232056293300
"Flop:  [8♥, 9♠, 2♦]",2024-07-30T06:22:41.523Z,172232056152300
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:22:40.687Z,172232056068700
"""Weilin @ 9-Okl1QwAD"" calls 1.50",2024-07-30T06:22:39.764Z,172232055976400
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T06:22:38.256Z,172232055825600
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:22:35.660Z,172232055566000
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:22:34.570Z,172232055457000
"""andy chen phd @ g8PRZ_B4kf"" posts a big blind of 0.50",2024-07-30T06:22:32.714Z,172232055271408
"""Weilin @ 9-Okl1QwAD"" posts a small blind of 0.25",2024-07-30T06:22:32.714Z,172232055271407
"Your hand is 5♦, A♠",2024-07-30T06:22:32.714Z,172232055271402
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (122.63) | #4 ""kenny @ -Ji9s5wxde"" (85.40) | #6 ""Weilin @ 9-Okl1QwAD"" (103.12) | #7 ""andy chen phd @ g8PRZ_B4kf"" (171.45) | #9 ""MIKE @ 6p-FLFyf4K"" (200.47)",2024-07-30T06:22:32.714Z,172232055271401
"-- starting hand #134 (id: yhvwe96psj5u)  (No Limit Texas Hold'em) (dealer: ""kenny @ -Ji9s5wxde"") --",2024-07-30T06:22:32.714Z,172232055271400
"""MIKE @ 6p-FLFyf4K"" shows a 6♦, 3♣.",2024-07-30T06:22:28.301Z,172232054830100
"Undealt cards:  [J♠, 9♥, 9♠, 10♠, 7♥]",2024-07-30T06:22:27.095Z,172232054709500
"""Weilin @ 9-Okl1QwAD"" shows a 8♦, K♥.",2024-07-30T06:22:26.660Z,172232054666000
"-- ending hand #133 --",2024-07-30T06:22:25.394Z,172232054539402
"""Weilin @ 9-Okl1QwAD"" collected 0.50 from pot",2024-07-30T06:22:25.394Z,172232054539401
"Uncalled bet of 0.25 returned to ""Weilin @ 9-Okl1QwAD""",2024-07-30T06:22:25.394Z,172232054539400
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:22:24.502Z,172232054450200
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:22:23.591Z,172232054359100
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:22:22.670Z,172232054267000
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:22:19.481Z,172232053948100
"""Weilin @ 9-Okl1QwAD"" posts a big blind of 0.50",2024-07-30T06:22:17.392Z,172232053739208
"""kenny @ -Ji9s5wxde"" posts a small blind of 0.25",2024-07-30T06:22:17.392Z,172232053739207
"Your hand is 10♣, 5♥",2024-07-30T06:22:17.392Z,172232053739202
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (122.63) | #4 ""kenny @ -Ji9s5wxde"" (85.65) | #6 ""Weilin @ 9-Okl1QwAD"" (102.87) | #7 ""andy chen phd @ g8PRZ_B4kf"" (171.45) | #9 ""MIKE @ 6p-FLFyf4K"" (200.47)",2024-07-30T06:22:17.392Z,172232053739201
"-- starting hand #133 (id: u7qcmfqdfica)  (No Limit Texas Hold'em) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-30T06:22:17.392Z,172232053739200
"-- ending hand #132 --",2024-07-30T06:22:14.462Z,172232053446202
"""kenny @ -Ji9s5wxde"" collected 6.00 from pot",2024-07-30T06:22:14.462Z,172232053446201
"Uncalled bet of 4.50 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:22:14.462Z,172232053446200
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:22:13.649Z,172232053364900
"""kenny @ -Ji9s5wxde"" bets 4.50",2024-07-30T06:22:10.399Z,172232053039900
"""chris @ ttP9etrJ8B"" checks",2024-07-30T06:22:08.545Z,172232052854500
"River: K♦, 5♦, A♥, J♣ [8♥]",2024-07-30T06:22:07.168Z,172232052716800
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:22:06.290Z,172232052629000
"""chris @ ttP9etrJ8B"" checks",2024-07-30T06:22:04.374Z,172232052437400
"Turn: K♦, 5♦, A♥ [J♣]",2024-07-30T06:22:02.566Z,172232052256600
"""kenny @ -Ji9s5wxde"" calls 1.50",2024-07-30T06:22:01.659Z,172232052165900
"""chris @ ttP9etrJ8B"" bets 1.50",2024-07-30T06:21:59.667Z,172232051966700
"Flop:  [K♦, 5♦, A♥]",2024-07-30T06:21:55.306Z,172232051530600
"""kenny @ -Ji9s5wxde"" calls 1.50",2024-07-30T06:21:54.389Z,172232051438900
"""chris @ ttP9etrJ8B"" raises to 1.50",2024-07-30T06:21:53.028Z,172232051302800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:21:50.912Z,172232051091200
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:21:47.458Z,172232050745800
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T06:21:46.287Z,172232050628700
"""kenny @ -Ji9s5wxde"" posts a big blind of 0.50",2024-07-30T06:21:45.372Z,172232050537208
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-30T06:21:45.372Z,172232050537207
"Your hand is Q♥, Q♠",2024-07-30T06:21:45.372Z,172232050537202
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (125.63) | #4 ""kenny @ -Ji9s5wxde"" (82.65) | #6 ""Weilin @ 9-Okl1QwAD"" (102.87) | #7 ""andy chen phd @ g8PRZ_B4kf"" (171.45) | #9 ""MIKE @ 6p-FLFyf4K"" (200.47)",2024-07-30T06:21:45.372Z,172232050537201
"-- starting hand #132 (id: ysqzrz5gjbgw)  (No Limit Texas Hold'em) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-30T06:21:45.372Z,172232050537200
"Undealt cards:  [J♦, Q♣, 2♠, K♣, 5♠]",2024-07-30T06:21:40.517Z,172232050051700
"-- ending hand #131 --",2024-07-30T06:21:39.468Z,172232049946802
"""kenny @ -Ji9s5wxde"" collected 1.25 from pot",2024-07-30T06:21:39.468Z,172232049946801
"Uncalled bet of 1.00 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:21:39.468Z,172232049946800
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:21:38.565Z,172232049856500
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:21:37.657Z,172232049765700
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:21:36.605Z,172232049660500
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T06:21:35.569Z,172232049556900
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T06:21:34.612Z,172232049461200
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-30T06:21:32.130Z,172232049213009
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T06:21:32.130Z,172232049213008
"Your hand is Q♥, 6♠",2024-07-30T06:21:32.130Z,172232049213003
